GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
hydroxyasparagine**	C-glycosyltryptophan	0.901701442782916	metabolite-metabolite	0.901701442782916
N,N-dimethyl-pro-pro	C-glycosyltryptophan	0.949221216031372	metabolite-metabolite	0.949221216031372
metoprolol acid metabolite*	alpha-hydroxymetoprolol	0.930915088391827	metabolite-metabolite	0.930915088391827
S-adenosylhomocysteine (SAH)	arabitol/xylitol	0.665552040436977	metabolite-metabolite	0.665552040436977
pseudouridine	arabitol/xylitol	0.781947543770171	metabolite-metabolite	0.781947543770171
dihydroorotate	arabitol/xylitol	0.262200335306738	metabolite-metabolite	0.262200335306738
glucuronate	arabitol/xylitol	0.741873552863227	metabolite-metabolite	0.741873552863227
ribonate	arabitol/xylitol	0.75146999347488	metabolite-metabolite	0.75146999347488
1-methyl-4-imidazoleacetate	arabitol/xylitol	0.670363189103862	metabolite-metabolite	0.670363189103862
N-acetylthreonine	arabitol/xylitol	0.780470890665946	metabolite-metabolite	0.780470890665946
erythronate*	arabitol/xylitol	0.75280422717754	metabolite-metabolite	0.75280422717754
N6-carbamoylthreonyladenosine	arabitol/xylitol	0.73527530029575	metabolite-metabolite	0.73527530029575
gulonate*	arabitol/xylitol	0.873937810406	metabolite-metabolite	0.873937810406
1-ribosyl-imidazoleacetate*	arabitol/xylitol	0.716165697803871	metabolite-metabolite	0.716165697803871
alpha-ketoglutaramate*	arabitol/xylitol	0.75483656089454	metabolite-metabolite	0.75483656089454
O-sulfo-L-tyrosine	arabitol/xylitol	0.727623324282468	metabolite-metabolite	0.727623324282468
arabonate/xylonate	arabitol/xylitol	0.769651554781885	metabolite-metabolite	0.769651554781885
C-glycosyltryptophan	arabitol/xylitol	0.760196185652092	metabolite-metabolite	0.760196185652092
hydroxyasparagine**	arabitol/xylitol	0.726980192913748	metabolite-metabolite	0.726980192913748
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	arabitol/xylitol	0.71962279324686	metabolite-metabolite	0.71962279324686
N,N-dimethyl-pro-pro	arabitol/xylitol	0.738555955669799	metabolite-metabolite	0.738555955669799
kynurenate	N-acetylglucosamine/N-acetylgalactosamine	0.978159336531172	metabolite-metabolite	0.978159336531172
3-hydroxy-3-methylglutarate	N-acetylglucosamine/N-acetylgalactosamine	0.949512144227798	metabolite-metabolite	0.949512144227798
quinolinate	N-acetylglucosamine/N-acetylgalactosamine	0.941110997378836	metabolite-metabolite	0.941110997378836
myo-inositol	N-acetylglucosamine/N-acetylgalactosamine	0.8764447131578	metabolite-metabolite	0.8764447131578
pseudouridine	N-acetylglucosamine/N-acetylgalactosamine	0.91548426439832	metabolite-metabolite	0.91548426439832
vanillylmandelate (VMA)	N-acetylglucosamine/N-acetylgalactosamine	0.979322566867483	metabolite-metabolite	0.979322566867483
4-acetamidobutanoate	N-acetylglucosamine/N-acetylgalactosamine	0.985294124938188	metabolite-metabolite	0.985294124938188
N-acetylneuraminate	N-acetylglucosamine/N-acetylgalactosamine	0.860886451588492	metabolite-metabolite	0.860886451588492
suberate (C8-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.981558446161165	metabolite-metabolite	0.981558446161165
glucuronate	N-acetylglucosamine/N-acetylgalactosamine	0.852720897952508	metabolite-metabolite	0.852720897952508
pyroglutamylglutamine	N-acetylglucosamine/N-acetylgalactosamine	0.96607987078365	metabolite-metabolite	0.96607987078365
pyroglutamylvaline	N-acetylglucosamine/N-acetylgalactosamine	0.686704507563431	metabolite-metabolite	0.686704507563431
3-hydroxysebacate	N-acetylglucosamine/N-acetylgalactosamine	0.97693990489941	metabolite-metabolite	0.97693990489941
1-methyl-4-imidazoleacetate	N-acetylglucosamine/N-acetylgalactosamine	0.96767929479497	metabolite-metabolite	0.96767929479497
N-acetyltryptophan	N-acetylglucosamine/N-acetylgalactosamine	0.97634736009028	metabolite-metabolite	0.97634736009028
N-acetylhistidine	N-acetylglucosamine/N-acetylgalactosamine	0.944130464943617	metabolite-metabolite	0.944130464943617
erythronate*	N-acetylglucosamine/N-acetylgalactosamine	0.929645844300811	metabolite-metabolite	0.929645844300811
N1-methylinosine	N-acetylglucosamine/N-acetylgalactosamine	0.986933912984585	metabolite-metabolite	0.986933912984585
N2,N2-dimethylguanosine	N-acetylglucosamine/N-acetylgalactosamine	0.990708499224228	metabolite-metabolite	0.990708499224228
N6-carbamoylthreonyladenosine	N-acetylglucosamine/N-acetylgalactosamine	0.989656799955787	metabolite-metabolite	0.989656799955787
phenylacetylglutamine	N-acetylglucosamine/N-acetylgalactosamine	0.946841924054288	metabolite-metabolite	0.946841924054288
4-hydroxyhippurate	N-acetylglucosamine/N-acetylgalactosamine	0.973473347704825	metabolite-metabolite	0.973473347704825
5,6-dihydrouridine	N-acetylglucosamine/N-acetylgalactosamine	0.845894099781954	metabolite-metabolite	0.845894099781954
3-(3-amino-3-carboxypropyl)uridine*	N-acetylglucosamine/N-acetylgalactosamine	0.958424320033853	metabolite-metabolite	0.958424320033853
tetradecanedioate (C14-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.967975200443859	metabolite-metabolite	0.967975200443859
hexadecanedioate (C16-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.965787043929534	metabolite-metabolite	0.965787043929534
N6-succinyladenosine	N-acetylglucosamine/N-acetylgalactosamine	0.985715288981642	metabolite-metabolite	0.985715288981642
3-methylglutaconate	N-acetylglucosamine/N-acetylgalactosamine	0.975605060538333	metabolite-metabolite	0.975605060538333
5-(galactosylhydroxy)-L-lysine	N-acetylglucosamine/N-acetylgalactosamine	0.980232246803853	metabolite-metabolite	0.980232246803853
hydantoin-5-propionate	N-acetylglucosamine/N-acetylgalactosamine	0.950235134762346	metabolite-metabolite	0.950235134762346
11-ketoetiocholanolone glucuronide	N-acetylglucosamine/N-acetylgalactosamine	0.959826163990063	metabolite-metabolite	0.959826163990063
octadecenedioylcarnitine (C18:1-DC)*	N-acetylglucosamine/N-acetylgalactosamine	0.891893114816013	metabolite-metabolite	0.891893114816013
arabonate/xylonate	N-acetylglucosamine/N-acetylgalactosamine	0.957121756279302	metabolite-metabolite	0.957121756279302
vanillactate	N-acetylglucosamine/N-acetylgalactosamine	0.980763350301453	metabolite-metabolite	0.980763350301453
p-cresol glucuronide*	N-acetylglucosamine/N-acetylgalactosamine	0.970788028108201	metabolite-metabolite	0.970788028108201
N-acetylkynurenine (2)	N-acetylglucosamine/N-acetylgalactosamine	0.962220859507098	metabolite-metabolite	0.962220859507098
adipoylcarnitine (C6-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.973743944435257	metabolite-metabolite	0.973743944435257
suberoylcarnitine (C8-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.97613467758902	metabolite-metabolite	0.97613467758902
phenylacetylglutamate	N-acetylglucosamine/N-acetylgalactosamine	0.977360384050849	metabolite-metabolite	0.977360384050849
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.978318696658032	metabolite-metabolite	0.978318696658032
cortolone glucuronide (1)	N-acetylglucosamine/N-acetylgalactosamine	0.982810349107362	metabolite-metabolite	0.982810349107362
dodecenedioate (C12:1-DC)*	N-acetylglucosamine/N-acetylgalactosamine	0.968945122174558	metabolite-metabolite	0.968945122174558
hexadecenedioate (C16:1-DC)*	N-acetylglucosamine/N-acetylgalactosamine	0.97116893347649	metabolite-metabolite	0.97116893347649
octadecenedioate (C18:1-DC)	N-acetylglucosamine/N-acetylgalactosamine	0.962611955479231	metabolite-metabolite	0.962611955479231
pyroglutamylalanine*	N-acetylglucosamine/N-acetylgalactosamine	0.975616936847162	metabolite-metabolite	0.975616936847162
pyroglutamylleucine*	N-acetylglucosamine/N-acetylgalactosamine	0.750176533745585	metabolite-metabolite	0.750176533745585
glutamine conjugate of C7H12O2*	N-acetylglucosamine/N-acetylgalactosamine	0.976911066199594	metabolite-metabolite	0.976911066199594
glutamine conjugate of C6H10O2 (1)*	N-acetylglucosamine/N-acetylgalactosamine	0.97841532236859	metabolite-metabolite	0.97841532236859
glutamine conjugate of C6H10O2 (2)*	N-acetylglucosamine/N-acetylgalactosamine	0.869573530358517	metabolite-metabolite	0.869573530358517
2-hydroxysebacate	N-acetylglucosamine/N-acetylgalactosamine	0.98126109224382	metabolite-metabolite	0.98126109224382
N-acetyl-isoputreanine	N-acetylglucosamine/N-acetylgalactosamine	0.974123800484267	metabolite-metabolite	0.974123800484267
11beta-hydroxyandrosterone glucuronide	N-acetylglucosamine/N-acetylgalactosamine	0.971004078723004	metabolite-metabolite	0.971004078723004
N2-acetyl,N6,N6-dimethyllysine	N-acetylglucosamine/N-acetylgalactosamine	0.954114386160587	metabolite-metabolite	0.954114386160587
4-methylhexanoylglutamine	N-acetylglucosamine/N-acetylgalactosamine	0.970474455226981	metabolite-metabolite	0.970474455226981
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	N-acetylglucosamine/N-acetylgalactosamine	0.90037156845481	metabolite-metabolite	0.90037156845481
hydroxy-N6,N6,N6-trimethyllysine*	N-acetylglucosamine/N-acetylgalactosamine	0.898148261785373	metabolite-metabolite	0.898148261785373
(S)-a-amino-omega-caprolactam	N-acetylglucosamine/N-acetylgalactosamine	0.965832068026452	metabolite-metabolite	0.965832068026452
GlcNAc sulfate conjugate of C21H34O2 steroid**	N-acetylglucosamine/N-acetylgalactosamine	0.965818974551704	metabolite-metabolite	0.965818974551704
tetrahydrocortisol glucuronide	N-acetylglucosamine/N-acetylgalactosamine	0.968622967437726	metabolite-metabolite	0.968622967437726
N,N-dimethyl-pro-pro	N-acetylglucosamine/N-acetylgalactosamine	0.947362478985122	metabolite-metabolite	0.947362478985122
kynurenate	adipoylcarnitine (C6-DC)	0.976954610058914	metabolite-metabolite	0.976954610058914
3-hydroxy-3-methylglutarate	adipoylcarnitine (C6-DC)	0.938219244904428	metabolite-metabolite	0.938219244904428
quinolinate	adipoylcarnitine (C6-DC)	0.931294496562306	metabolite-metabolite	0.931294496562306
cystathionine	adipoylcarnitine (C6-DC)	0.867022013201089	metabolite-metabolite	0.867022013201089
myo-inositol	adipoylcarnitine (C6-DC)	0.881825907377739	metabolite-metabolite	0.881825907377739
pseudouridine	adipoylcarnitine (C6-DC)	0.906223128358368	metabolite-metabolite	0.906223128358368
vanillylmandelate (VMA)	adipoylcarnitine (C6-DC)	0.976960297013721	metabolite-metabolite	0.976960297013721
4-acetamidobutanoate	adipoylcarnitine (C6-DC)	0.969830745092048	metabolite-metabolite	0.969830745092048
N-acetylneuraminate	adipoylcarnitine (C6-DC)	0.803580406417356	metabolite-metabolite	0.803580406417356
suberate (C8-DC)	adipoylcarnitine (C6-DC)	0.981733682611042	metabolite-metabolite	0.981733682611042
glucuronate	adipoylcarnitine (C6-DC)	0.835856780453381	metabolite-metabolite	0.835856780453381
pyroglutamylglutamine	adipoylcarnitine (C6-DC)	0.971857320318882	metabolite-metabolite	0.971857320318882
pyroglutamylvaline	adipoylcarnitine (C6-DC)	0.6692629544512	metabolite-metabolite	0.6692629544512
3-hydroxysebacate	adipoylcarnitine (C6-DC)	0.978406396331537	metabolite-metabolite	0.978406396331537
1-methyl-4-imidazoleacetate	adipoylcarnitine (C6-DC)	0.956538080616443	metabolite-metabolite	0.956538080616443
N-acetyltryptophan	adipoylcarnitine (C6-DC)	0.979565085113818	metabolite-metabolite	0.979565085113818
N-acetylhistidine	adipoylcarnitine (C6-DC)	0.94583071632806	metabolite-metabolite	0.94583071632806
erythronate*	adipoylcarnitine (C6-DC)	0.883805238189223	metabolite-metabolite	0.883805238189223
N1-methylinosine	adipoylcarnitine (C6-DC)	0.971625595939494	metabolite-metabolite	0.971625595939494
N2,N2-dimethylguanosine	adipoylcarnitine (C6-DC)	0.970952860094609	metabolite-metabolite	0.970952860094609
N6-carbamoylthreonyladenosine	adipoylcarnitine (C6-DC)	0.974234156370886	metabolite-metabolite	0.974234156370886
phenylacetylglutamine	adipoylcarnitine (C6-DC)	0.938269093585918	metabolite-metabolite	0.938269093585918
4-hydroxyhippurate	adipoylcarnitine (C6-DC)	0.973525087713807	metabolite-metabolite	0.973525087713807
3-(3-amino-3-carboxypropyl)uridine*	adipoylcarnitine (C6-DC)	0.951469901402989	metabolite-metabolite	0.951469901402989
tetradecanedioate (C14-DC)	adipoylcarnitine (C6-DC)	0.974895130366659	metabolite-metabolite	0.974895130366659
hexadecanedioate (C16-DC)	adipoylcarnitine (C6-DC)	0.967880287904621	metabolite-metabolite	0.967880287904621
N6-succinyladenosine	adipoylcarnitine (C6-DC)	0.965916214207528	metabolite-metabolite	0.965916214207528
3-methylglutaconate	adipoylcarnitine (C6-DC)	0.96747555200612	metabolite-metabolite	0.96747555200612
5-(galactosylhydroxy)-L-lysine	adipoylcarnitine (C6-DC)	0.973623306007062	metabolite-metabolite	0.973623306007062
hydantoin-5-propionate	adipoylcarnitine (C6-DC)	0.917044596186272	metabolite-metabolite	0.917044596186272
O-sulfo-L-tyrosine	adipoylcarnitine (C6-DC)	0.901503561007233	metabolite-metabolite	0.901503561007233
11-ketoetiocholanolone glucuronide	adipoylcarnitine (C6-DC)	0.955894550190914	metabolite-metabolite	0.955894550190914
octadecenedioylcarnitine (C18:1-DC)*	adipoylcarnitine (C6-DC)	0.910179685515296	metabolite-metabolite	0.910179685515296
arabonate/xylonate	adipoylcarnitine (C6-DC)	0.928326176404958	metabolite-metabolite	0.928326176404958
vanillactate	adipoylcarnitine (C6-DC)	0.979585139786692	metabolite-metabolite	0.979585139786692
p-cresol glucuronide*	adipoylcarnitine (C6-DC)	0.968798991659495	metabolite-metabolite	0.968798991659495
N-acetylkynurenine (2)	adipoylcarnitine (C6-DC)	0.971578630030156	metabolite-metabolite	0.971578630030156
N-acetylglucosamine/N-acetylgalactosamine	adipoylcarnitine (C6-DC)	0.973743944435257	metabolite-metabolite	0.973743944435257
suberoylcarnitine (C8-DC)	adipoylcarnitine (C6-DC)	0.99334548947651	metabolite-metabolite	0.99334548947651
phenylacetylglutamate	adipoylcarnitine (C6-DC)	0.978459889824486	metabolite-metabolite	0.978459889824486
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	adipoylcarnitine (C6-DC)	0.982151674220439	metabolite-metabolite	0.982151674220439
cortolone glucuronide (1)	adipoylcarnitine (C6-DC)	0.980556111949639	metabolite-metabolite	0.980556111949639
dodecenedioate (C12:1-DC)*	adipoylcarnitine (C6-DC)	0.972679590152971	metabolite-metabolite	0.972679590152971
hexadecenedioate (C16:1-DC)*	adipoylcarnitine (C6-DC)	0.973502160343298	metabolite-metabolite	0.973502160343298
octadecenedioate (C18:1-DC)	adipoylcarnitine (C6-DC)	0.961012538476068	metabolite-metabolite	0.961012538476068
pyroglutamylalanine*	adipoylcarnitine (C6-DC)	0.977411408557028	metabolite-metabolite	0.977411408557028
glutamine conjugate of C7H12O2*	adipoylcarnitine (C6-DC)	0.977743407187732	metabolite-metabolite	0.977743407187732
glutamine conjugate of C6H10O2 (1)*	adipoylcarnitine (C6-DC)	0.978521607904123	metabolite-metabolite	0.978521607904123
glutamine conjugate of C6H10O2 (2)*	adipoylcarnitine (C6-DC)	0.858533302603043	metabolite-metabolite	0.858533302603043
2-hydroxysebacate	adipoylcarnitine (C6-DC)	0.977706903058326	metabolite-metabolite	0.977706903058326
N-acetyl-isoputreanine	adipoylcarnitine (C6-DC)	0.960860057797239	metabolite-metabolite	0.960860057797239
11beta-hydroxyandrosterone glucuronide	adipoylcarnitine (C6-DC)	0.966303461078739	metabolite-metabolite	0.966303461078739
N2-acetyl,N6,N6-dimethyllysine	adipoylcarnitine (C6-DC)	0.949332939638528	metabolite-metabolite	0.949332939638528
4-methylhexanoylglutamine	adipoylcarnitine (C6-DC)	0.97352170863035	metabolite-metabolite	0.97352170863035
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	adipoylcarnitine (C6-DC)	0.854210338102975	metabolite-metabolite	0.854210338102975
hydroxy-N6,N6,N6-trimethyllysine*	adipoylcarnitine (C6-DC)	0.859420487597986	metabolite-metabolite	0.859420487597986
(S)-a-amino-omega-caprolactam	adipoylcarnitine (C6-DC)	0.952409898916687	metabolite-metabolite	0.952409898916687
decadienedioic acid (C10:2-DC)**	adipoylcarnitine (C6-DC)	0.961509500661089	metabolite-metabolite	0.961509500661089
GlcNAc sulfate conjugate of C21H34O2 steroid**	adipoylcarnitine (C6-DC)	0.972071990251809	metabolite-metabolite	0.972071990251809
N-acetyl-2-aminoadipate	adipoylcarnitine (C6-DC)	0.879394938493874	metabolite-metabolite	0.879394938493874
tetrahydrocortisol glucuronide	adipoylcarnitine (C6-DC)	0.974940460771547	metabolite-metabolite	0.974940460771547
N,N-dimethyl-pro-pro	adipoylcarnitine (C6-DC)	0.934686842915609	metabolite-metabolite	0.934686842915609
octanoylcarnitine (C8)	nonanoylcarnitine (C9)	0.790008775234138	metabolite-metabolite	0.790008775234138
decanoylcarnitine (C10)	nonanoylcarnitine (C9)	0.789056380102353	metabolite-metabolite	0.789056380102353
laurylcarnitine (C12)	nonanoylcarnitine (C9)	0.375913783267785	metabolite-metabolite	0.375913783267785
cis-4-decenoylcarnitine (C10:1)	nonanoylcarnitine (C9)	0.358565118625628	metabolite-metabolite	0.358565118625628
kynurenate	suberoylcarnitine (C8-DC)	0.975986262156187	metabolite-metabolite	0.975986262156187
3-hydroxy-3-methylglutarate	suberoylcarnitine (C8-DC)	0.932726410559634	metabolite-metabolite	0.932726410559634
quinolinate	suberoylcarnitine (C8-DC)	0.937981267804949	metabolite-metabolite	0.937981267804949
S-adenosylhomocysteine (SAH)	suberoylcarnitine (C8-DC)	0.786722265416639	metabolite-metabolite	0.786722265416639
cystathionine	suberoylcarnitine (C8-DC)	0.878372897328982	metabolite-metabolite	0.878372897328982
myo-inositol	suberoylcarnitine (C8-DC)	0.898219595245085	metabolite-metabolite	0.898219595245085
pseudouridine	suberoylcarnitine (C8-DC)	0.919785131171116	metabolite-metabolite	0.919785131171116
vanillylmandelate (VMA)	suberoylcarnitine (C8-DC)	0.969781237149717	metabolite-metabolite	0.969781237149717
4-acetamidobutanoate	suberoylcarnitine (C8-DC)	0.976478408806182	metabolite-metabolite	0.976478408806182
suberate (C8-DC)	suberoylcarnitine (C8-DC)	0.978414768730389	metabolite-metabolite	0.978414768730389
glucuronate	suberoylcarnitine (C8-DC)	0.834310597857816	metabolite-metabolite	0.834310597857816
pyroglutamylglutamine	suberoylcarnitine (C8-DC)	0.97349364352115	metabolite-metabolite	0.97349364352115
