GeneID1	GeneID2	PCC_moderate	feature_type	PCC_moderate_abs
xanthosine	alpha-ketoglutaramate*	0.788105524678932	metabolite-metabolite	0.788105524678932
ribonate	alpha-ketoglutaramate*	0.852200354046237	metabolite-metabolite	0.852200354046237
1-methyl-4-imidazoleacetate	alpha-ketoglutaramate*	0.824418712573765	metabolite-metabolite	0.824418712573765
N-acetylthreonine	alpha-ketoglutaramate*	0.842808303507933	metabolite-metabolite	0.842808303507933
erythronate*	alpha-ketoglutaramate*	0.862012633422523	metabolite-metabolite	0.862012633422523
N2,N2-dimethylguanosine	alpha-ketoglutaramate*	0.824700783618239	metabolite-metabolite	0.824700783618239
N6-carbamoylthreonyladenosine	alpha-ketoglutaramate*	0.782230593544524	metabolite-metabolite	0.782230593544524
orotidine	alpha-ketoglutaramate*	0.921665684923641	metabolite-metabolite	0.921665684923641
gulonate*	alpha-ketoglutaramate*	0.82495623948572	metabolite-metabolite	0.82495623948572
1-ribosyl-imidazoleacetate*	alpha-ketoglutaramate*	0.799413484279052	metabolite-metabolite	0.799413484279052
O-sulfo-L-tyrosine	alpha-ketoglutaramate*	0.855130686952297	metabolite-metabolite	0.855130686952297
3-methylglutarylcarnitine (2)	alpha-ketoglutaramate*	0.878678773781468	metabolite-metabolite	0.878678773781468
arabonate/xylonate	alpha-ketoglutaramate*	0.805202680313177	metabolite-metabolite	0.805202680313177
C-glycosyltryptophan	alpha-ketoglutaramate*	0.952289232085051	metabolite-metabolite	0.952289232085051
arabitol/xylitol	alpha-ketoglutaramate*	0.84100199841473	metabolite-metabolite	0.84100199841473
hydroxyasparagine**	alpha-ketoglutaramate*	0.846995766668333	metabolite-metabolite	0.846995766668333
N,N-dimethyl-pro-pro	alpha-ketoglutaramate*	0.888157057357432	metabolite-metabolite	0.888157057357432
ibuprofen	ibuprofen acyl glucuronide	0.782211813559286	metabolite-metabolite	0.782211813559286
2-hydroxyibuprofen	ibuprofen acyl glucuronide	0.988241649403986	metabolite-metabolite	0.988241649403986
carboxyibuprofen	ibuprofen acyl glucuronide	0.924185144440793	metabolite-metabolite	0.924185144440793
5-hydroxyindoleacetate	3-methylglutaconate	0.403582893065709	metabolite-metabolite	0.403582893065709
kynurenate	3-methylglutaconate	0.335334014554686	metabolite-metabolite	0.335334014554686
3-hydroxy-3-methylglutarate	3-methylglutaconate	0.440926463094491	metabolite-metabolite	0.440926463094491
quinolinate	3-methylglutaconate	0.548067016272551	metabolite-metabolite	0.548067016272551
vanillylmandelate (VMA)	3-methylglutaconate	0.584204244362902	metabolite-metabolite	0.584204244362902
4-acetamidobutanoate	3-methylglutaconate	0.683670084328382	metabolite-metabolite	0.683670084328382
suberate (C8-DC)	3-methylglutaconate	0.282294642432772	metabolite-metabolite	0.282294642432772
pyroglutamylglutamine	3-methylglutaconate	0.48317938561392	metabolite-metabolite	0.48317938561392
3-hydroxysebacate	3-methylglutaconate	0.429489528407498	metabolite-metabolite	0.429489528407498
1-methyl-4-imidazoleacetate	3-methylglutaconate	0.622996198616951	metabolite-metabolite	0.622996198616951
N-acetyltryptophan	3-methylglutaconate	0.542860597935981	metabolite-metabolite	0.542860597935981
N-acetylhistidine	3-methylglutaconate	0.508043751738024	metabolite-metabolite	0.508043751738024
N1-methylinosine	3-methylglutaconate	0.586569413994007	metabolite-metabolite	0.586569413994007
N2,N2-dimethylguanosine	3-methylglutaconate	0.653985259353384	metabolite-metabolite	0.653985259353384
N6-carbamoylthreonyladenosine	3-methylglutaconate	0.652961630437695	metabolite-metabolite	0.652961630437695
4-hydroxyhippurate	3-methylglutaconate	0.49329682448975	metabolite-metabolite	0.49329682448975
3-(3-amino-3-carboxypropyl)uridine*	3-methylglutaconate	0.533685750159271	metabolite-metabolite	0.533685750159271
N6-succinyladenosine	3-methylglutaconate	0.625265114518879	metabolite-metabolite	0.625265114518879
21-hydroxypregnenolone disulfate	3-methylglutaconate	0.10592746765386	metabolite-metabolite	0.10592746765386
hydantoin-5-propionate	3-methylglutaconate	0.517655913185707	metabolite-metabolite	0.517655913185707
11-ketoetiocholanolone glucuronide	3-methylglutaconate	0.479928287826408	metabolite-metabolite	0.479928287826408
octadecenedioylcarnitine (C18:1-DC)*	3-methylglutaconate	0.175060795647839	metabolite-metabolite	0.175060795647839
vanillactate	3-methylglutaconate	0.683949612318287	metabolite-metabolite	0.683949612318287
p-cresol glucuronide*	3-methylglutaconate	0.407387635593501	metabolite-metabolite	0.407387635593501
N-acetylkynurenine (2)	3-methylglutaconate	0.262838446368497	metabolite-metabolite	0.262838446368497
N-acetylglucosamine/N-acetylgalactosamine	3-methylglutaconate	0.697029073786606	metabolite-metabolite	0.697029073786606
adipoylcarnitine (C6-DC)	3-methylglutaconate	0.620506800599686	metabolite-metabolite	0.620506800599686
suberoylcarnitine (C8-DC)	3-methylglutaconate	0.477381609844741	metabolite-metabolite	0.477381609844741
phenylacetylglutamate	3-methylglutaconate	0.575036176364706	metabolite-metabolite	0.575036176364706
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	3-methylglutaconate	0.327849212756448	metabolite-metabolite	0.327849212756448
cortolone glucuronide (1)	3-methylglutaconate	0.639341369211927	metabolite-metabolite	0.639341369211927
dodecenedioate (C12:1-DC)*	3-methylglutaconate	0.171310333061251	metabolite-metabolite	0.171310333061251
octadecenedioate (C18:1-DC)	3-methylglutaconate	0.167573634073179	metabolite-metabolite	0.167573634073179
pyroglutamylalanine*	3-methylglutaconate	0.301058080066247	metabolite-metabolite	0.301058080066247
glutamine conjugate of C7H12O2*	3-methylglutaconate	0.684080090782358	metabolite-metabolite	0.684080090782358
glutamine conjugate of C6H10O2 (1)*	3-methylglutaconate	0.587258599484241	metabolite-metabolite	0.587258599484241
2-hydroxysebacate	3-methylglutaconate	0.576332267120678	metabolite-metabolite	0.576332267120678
N-acetyl-isoputreanine	3-methylglutaconate	0.579108969312089	metabolite-metabolite	0.579108969312089
11beta-hydroxyandrosterone glucuronide	3-methylglutaconate	0.673028692300906	metabolite-metabolite	0.673028692300906
N2-acetyl,N6,N6-dimethyllysine	3-methylglutaconate	0.476957776546295	metabolite-metabolite	0.476957776546295
4-methylhexanoylglutamine	3-methylglutaconate	0.354422683903143	metabolite-metabolite	0.354422683903143
GlcNAc sulfate conjugate of C21H34O2 steroid**	3-methylglutaconate	-0.141503680502309	metabolite-metabolite	0.141503680502309
tetrahydrocortisol glucuronide	3-methylglutaconate	0.650415630282068	metabolite-metabolite	0.650415630282068
N,N-dimethyl-pro-pro	3-methylglutaconate	0.677128838644454	metabolite-metabolite	0.677128838644454
3-hydroxy-3-methylglutarate	5-(galactosylhydroxy)-L-lysine	0.778424337366727	metabolite-metabolite	0.778424337366727
myo-inositol	5-(galactosylhydroxy)-L-lysine	0.872556410548654	metabolite-metabolite	0.872556410548654
pseudouridine	5-(galactosylhydroxy)-L-lysine	0.957889075320851	metabolite-metabolite	0.957889075320851
4-acetamidobutanoate	5-(galactosylhydroxy)-L-lysine	0.905783526799428	metabolite-metabolite	0.905783526799428
1-methyl-4-imidazoleacetate	5-(galactosylhydroxy)-L-lysine	0.89724979126297	metabolite-metabolite	0.89724979126297
erythronate*	5-(galactosylhydroxy)-L-lysine	0.946248448758412	metabolite-metabolite	0.946248448758412
N1-methylinosine	5-(galactosylhydroxy)-L-lysine	0.914332006510607	metabolite-metabolite	0.914332006510607
N2,N2-dimethylguanosine	5-(galactosylhydroxy)-L-lysine	0.861922357416581	metabolite-metabolite	0.861922357416581
N6-carbamoylthreonyladenosine	5-(galactosylhydroxy)-L-lysine	0.965246148181439	metabolite-metabolite	0.965246148181439
phenylacetylglutamine	5-(galactosylhydroxy)-L-lysine	0.846085548276461	metabolite-metabolite	0.846085548276461
3-(3-amino-3-carboxypropyl)uridine*	5-(galactosylhydroxy)-L-lysine	0.834421402371021	metabolite-metabolite	0.834421402371021
gulonate*	5-(galactosylhydroxy)-L-lysine	0.958183938125195	metabolite-metabolite	0.958183938125195
N6-succinyladenosine	5-(galactosylhydroxy)-L-lysine	0.941174144641236	metabolite-metabolite	0.941174144641236
1-ribosyl-imidazoleacetate*	5-(galactosylhydroxy)-L-lysine	0.949664613319988	metabolite-metabolite	0.949664613319988
O-sulfo-L-tyrosine	5-(galactosylhydroxy)-L-lysine	0.963635023988738	metabolite-metabolite	0.963635023988738
arabonate/xylonate	5-(galactosylhydroxy)-L-lysine	0.956165049785083	metabolite-metabolite	0.956165049785083
C-glycosyltryptophan	5-(galactosylhydroxy)-L-lysine	0.921878769754282	metabolite-metabolite	0.921878769754282
N-acetylglucosamine/N-acetylgalactosamine	5-(galactosylhydroxy)-L-lysine	0.903755216197576	metabolite-metabolite	0.903755216197576
adipoylcarnitine (C6-DC)	5-(galactosylhydroxy)-L-lysine	0.923087245802609	metabolite-metabolite	0.923087245802609
suberoylcarnitine (C8-DC)	5-(galactosylhydroxy)-L-lysine	0.822521022086799	metabolite-metabolite	0.822521022086799
phenylacetylglutamate	5-(galactosylhydroxy)-L-lysine	0.893266429429522	metabolite-metabolite	0.893266429429522
glutamine conjugate of C6H10O2 (1)*	5-(galactosylhydroxy)-L-lysine	0.886371847968062	metabolite-metabolite	0.886371847968062
N-acetyl-isoputreanine	5-(galactosylhydroxy)-L-lysine	0.884848735288272	metabolite-metabolite	0.884848735288272
11beta-hydroxyandrosterone glucuronide	5-(galactosylhydroxy)-L-lysine	0.921577923638307	metabolite-metabolite	0.921577923638307
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	5-(galactosylhydroxy)-L-lysine	0.862444119603626	metabolite-metabolite	0.862444119603626
N,N-dimethyl-pro-pro	5-(galactosylhydroxy)-L-lysine	0.945615751654756	metabolite-metabolite	0.945615751654756
orotate	oxypurinol	0.882799183501473	metabolite-metabolite	0.882799183501473
xanthine	oxypurinol	0.860754768897772	metabolite-metabolite	0.860754768897772
orotidine	oxypurinol	0.787969670019289	metabolite-metabolite	0.787969670019289
kynurenate	hydantoin-5-propionate	0.498174072350171	metabolite-metabolite	0.498174072350171
quinolinate	hydantoin-5-propionate	0.627473242640483	metabolite-metabolite	0.627473242640483
vanillylmandelate (VMA)	hydantoin-5-propionate	0.642238970554932	metabolite-metabolite	0.642238970554932
4-acetamidobutanoate	hydantoin-5-propionate	0.732944608174318	metabolite-metabolite	0.732944608174318
N-acetylneuraminate	hydantoin-5-propionate	0.578928115654509	metabolite-metabolite	0.578928115654509
suberate (C8-DC)	hydantoin-5-propionate	0.409014892321113	metabolite-metabolite	0.409014892321113
glucuronate	hydantoin-5-propionate	0.477191851849347	metabolite-metabolite	0.477191851849347
pyroglutamylvaline	hydantoin-5-propionate	0.645200026637833	metabolite-metabolite	0.645200026637833
3-hydroxysebacate	hydantoin-5-propionate	0.391510983159786	metabolite-metabolite	0.391510983159786
N-acetyltryptophan	hydantoin-5-propionate	0.274681067248771	metabolite-metabolite	0.274681067248771
N1-methylinosine	hydantoin-5-propionate	0.613497200725126	metabolite-metabolite	0.613497200725126
N2,N2-dimethylguanosine	hydantoin-5-propionate	0.78723063322095	metabolite-metabolite	0.78723063322095
N6-carbamoylthreonyladenosine	hydantoin-5-propionate	0.638026374565477	metabolite-metabolite	0.638026374565477
phenylacetylglutamine	hydantoin-5-propionate	0.654178175631134	metabolite-metabolite	0.654178175631134
4-hydroxyhippurate	hydantoin-5-propionate	0.363641705233771	metabolite-metabolite	0.363641705233771
3-(3-amino-3-carboxypropyl)uridine*	hydantoin-5-propionate	0.633070179262057	metabolite-metabolite	0.633070179262057
N-acetyl-aspartyl-glutamate (NAAG)	hydantoin-5-propionate	0.625570155932271	metabolite-metabolite	0.625570155932271
hexadecanedioate (C16-DC)	hydantoin-5-propionate	0.200759847772272	metabolite-metabolite	0.200759847772272
N6-succinyladenosine	hydantoin-5-propionate	0.596267133280735	metabolite-metabolite	0.596267133280735
3-methylglutaconate	hydantoin-5-propionate	0.517655913185707	metabolite-metabolite	0.517655913185707
octadecenedioylcarnitine (C18:1-DC)*	hydantoin-5-propionate	0.399394756026234	metabolite-metabolite	0.399394756026234
vanillactate	hydantoin-5-propionate	0.752416974849376	metabolite-metabolite	0.752416974849376
p-cresol glucuronide*	hydantoin-5-propionate	0.380765241882803	metabolite-metabolite	0.380765241882803
N-acetylglucosamine/N-acetylgalactosamine	hydantoin-5-propionate	0.71385579730686	metabolite-metabolite	0.71385579730686
adipoylcarnitine (C6-DC)	hydantoin-5-propionate	0.663654489833715	metabolite-metabolite	0.663654489833715
suberoylcarnitine (C8-DC)	hydantoin-5-propionate	0.474062933498537	metabolite-metabolite	0.474062933498537
phenylacetylglutamate	hydantoin-5-propionate	0.681054655881263	metabolite-metabolite	0.681054655881263
cortolone glucuronide (1)	hydantoin-5-propionate	0.719141063585838	metabolite-metabolite	0.719141063585838
octadecenedioate (C18:1-DC)	hydantoin-5-propionate	0.249971837012002	metabolite-metabolite	0.249971837012002
pyroglutamylleucine*	hydantoin-5-propionate	0.675160648345197	metabolite-metabolite	0.675160648345197
glutamine conjugate of C7H12O2*	hydantoin-5-propionate	0.68511080370738	metabolite-metabolite	0.68511080370738
glutamine conjugate of C6H10O2 (1)*	hydantoin-5-propionate	0.589869419563392	metabolite-metabolite	0.589869419563392
2-hydroxysebacate	hydantoin-5-propionate	0.500916304715945	metabolite-metabolite	0.500916304715945
N-acetyl-isoputreanine	hydantoin-5-propionate	0.646680348234289	metabolite-metabolite	0.646680348234289
11beta-hydroxyandrosterone glucuronide	hydantoin-5-propionate	0.719243529338477	metabolite-metabolite	0.719243529338477
4-methylhexanoylglutamine	hydantoin-5-propionate	0.344852176537056	metabolite-metabolite	0.344852176537056
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	hydantoin-5-propionate	0.489811570597185	metabolite-metabolite	0.489811570597185
hydroxy-N6,N6,N6-trimethyllysine*	hydantoin-5-propionate	0.551363684745682	metabolite-metabolite	0.551363684745682
GlcNAc sulfate conjugate of C21H34O2 steroid**	hydantoin-5-propionate	-0.109547262486834	metabolite-metabolite	0.109547262486834
tetrahydrocortisol glucuronide	hydantoin-5-propionate	0.698702481531828	metabolite-metabolite	0.698702481531828
N,N-dimethyl-pro-pro	hydantoin-5-propionate	0.643390280298556	metabolite-metabolite	0.643390280298556
3-hydroxysebacate	L-urobilin	0.113389242537316	metabolite-metabolite	0.113389242537316
hexadecanedioate (C16-DC)	L-urobilin	0.315402434665701	metabolite-metabolite	0.315402434665701
octadecenedioylcarnitine (C18:1-DC)*	L-urobilin	0.303364835924614	metabolite-metabolite	0.303364835924614
hexadecenedioate (C16:1-DC)*	L-urobilin	0.178352793240019	metabolite-metabolite	0.178352793240019
octadecenedioate (C18:1-DC)	L-urobilin	0.338985067364191	metabolite-metabolite	0.338985067364191
cotinine	hydroxycotinine	0.773317161765715	metabolite-metabolite	0.773317161765715
S-methylcysteine sulfoxide	S-methylcysteine	0.561190757851111	metabolite-metabolite	0.561190757851111
etiocholanolone glucuronide	androsterone glucuronide	0.877231093168821	metabolite-metabolite	0.877231093168821
2-oxoarginine*	argininate*	0.783422266114844	metabolite-metabolite	0.783422266114844
argininate*	2-oxoarginine*	0.783422266114844	metabolite-metabolite	0.783422266114844
ethyl alpha-glucopyranoside	ethyl glucuronide	-0.106510443147715	metabolite-metabolite	0.106510443147715
1-palmityl-GPC (O-16:0)	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.841082938140317	metabolite-metabolite	0.841082938140317
1-palmitoyl-GPC (16:0)	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.771551610470292	metabolite-metabolite	0.771551610470292
1-margaroyl-GPC (17:0)	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.834735663824055	metabolite-metabolite	0.834735663824055
1-stearoyl-GPC (18:0)	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.784209039331094	metabolite-metabolite	0.784209039331094
1-oleoyl-GPC (18:1)	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.779794737856703	metabolite-metabolite	0.779794737856703
1-linoleoyl-GPC (18:2)	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.665381948664665	metabolite-metabolite	0.665381948664665
1-palmitoleoyl-GPC (16:1)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.772548581570233	metabolite-metabolite	0.772548581570233
1-dihomo-linoleoyl-GPC (20:2)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.684478744624034	metabolite-metabolite	0.684478744624034
1-pentadecanoyl-GPC (15:0)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.749031735250963	metabolite-metabolite	0.749031735250963
1-(1-enyl-oleoyl)-GPC (P-18:1)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.711061266577675	metabolite-metabolite	0.711061266577675
1-(1-enyl-stearoyl)-GPE (P-18:0)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.615857190426726	metabolite-metabolite	0.615857190426726
1-eicosenoyl-GPC (20:1)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.777199856167181	metabolite-metabolite	0.777199856167181
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.385862095945136	metabolite-metabolite	0.385862095945136
1-linoleoyl-2-docosahexaenoyl-GPC (18:2/22:6)*	1-(1-enyl-palmitoyl)-GPC (P-16:0)*	0.727206068394633	metabolite-metabolite	0.727206068394633
1-(1-enyl-palmitoyl)-GPC (P-16:0)*	1-(1-enyl-oleoyl)-GPC (P-18:1)*	0.711061266577675	metabolite-metabolite	0.711061266577675
1-eicosenoyl-GPC (20:1)*	1-(1-enyl-oleoyl)-GPC (P-18:1)*	0.663284897287573	metabolite-metabolite	0.663284897287573
N-acetyl-3-methylhistidine*	1-methyl-5-imidazoleacetate	0.670851979318485	metabolite-metabolite	0.670851979318485
1-methyl-5-imidazolelactate	1-methyl-5-imidazoleacetate	0.793962058994099	metabolite-metabolite	0.793962058994099
ursodeoxycholate	glycoursodeoxycholate	0.646779475797921	metabolite-metabolite	0.646779475797921
S-methylcysteine	S-methylcysteine sulfoxide	0.561190757851111	metabolite-metabolite	0.561190757851111
docosadioate (C22-DC)	eicosanedioate (C20-DC)	0.753384265708339	metabolite-metabolite	0.753384265708339
eicosanedioate (C20-DC)	docosadioate (C22-DC)	0.753384265708339	metabolite-metabolite	0.753384265708339
oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	0.796096106651408	metabolite-metabolite	0.796096106651408
oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*	oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	0.700014985750327	metabolite-metabolite	0.700014985750327
oleoyl-oleoyl-glycerol (18:1/18:1) [2]*	oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	0.787033533321361	metabolite-metabolite	0.787033533321361
oleoyl-linoleoyl-glycerol (18:1/18:2) [1]	oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	0.796096106651408	metabolite-metabolite	0.796096106651408
palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*	oleoyl-linoleoyl-glycerol (18:1/18:2) [2]	0.747500629004614	metabolite-metabolite	0.747500629004614
